Kinase,Compound,Predicted_Kd_Category
PRKCD,PI-103,>300nM
PRKCE,PI-103,>300nM
PRKCH,PI-103,>300nM
PRKCI,PI-103,>300nM
PRKCQ,PI-103,>300nM
PRKD1,PI-103,>300nM
PRKD2,PI-103,>300nM
PRKD3,PI-103,>300nM
PRKG1,PI-103,>300nM
PRKG2,PI-103,>300nM
PRKR,PI-103,>300nM
PRKX,PI-103,>300nM
PRP4,PI-103,>300nM
PYK2,PI-103,>300nM
QSK,PI-103,>300nM
RAF1,PI-103,>300nM
RET,PI-103,>300nM
RET(M918T),PI-103,>300nM
RET(V804L),PI-103,>300nM
RET(V804M),PI-103,>300nM
RIOK1,PI-103,>300nM
RIOK2,PI-103,>300nM
RIOK3,PI-103,>300nM
RIPK1,PI-103,>300nM
RIPK2,PI-103,>300nM
RIPK4,PI-103,>300nM
RIPK5,PI-103,>300nM
ROCK1,PI-103,>300nM
ROCK2,PI-103,>300nM
ROS1,PI-103,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),PI-103,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),PI-103,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),PI-103,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),PI-103,>300nM
RSK1(Kin.Dom.1-N-terminal),PI-103,>300nM
RSK1(Kin.Dom.2-C-terminal),PI-103,>300nM
RSK2(Kin.Dom.1-N-terminal),PI-103,>300nM
RSK3(Kin.Dom.1-N-terminal),PI-103,>300nM
RSK3(Kin.Dom.2-C-terminal),PI-103,>300nM
RSK4(Kin.Dom.1-N-terminal),PI-103,>300nM
RSK4(Kin.Dom.2-C-terminal),PI-103,>300nM
S6K1,PI-103,>300nM
SBK1,PI-103,>300nM
SgK110,PI-103,>300nM
SGK3,PI-103,>300nM
SIK,PI-103,>300nM
SIK2,PI-103,>300nM
SLK,PI-103,>300nM
SNARK,PI-103,>300nM
SNRK,PI-103,>300nM
SRC,PI-103,>300nM
SRMS,PI-103,>300nM
SRPK1,PI-103,>300nM
SRPK2,PI-103,>300nM
SRPK3,PI-103,>300nM
STK16,PI-103,>300nM
STK33,PI-103,>300nM
STK35,PI-103,>300nM
STK36,PI-103,>300nM
STK39,PI-103,>300nM
SYK,PI-103,>300nM
TAK1,PI-103,>300nM
TAOK1,PI-103,>300nM
TAOK2,PI-103,>300nM
TAOK3,PI-103,>300nM
TBK1,PI-103,>300nM
TEC,PI-103,>300nM
TESK1,PI-103,>300nM
TGFBR1,PI-103,>300nM
TGFBR2,PI-103,>300nM
TIE1,PI-103,>300nM
TIE2,PI-103,>300nM
TLK1,PI-103,>300nM
TLK2,PI-103,>300nM
TNIK,PI-103,>300nM
TNK1,PI-103,>300nM
TNK2,PI-103,>300nM
TNNI3K,PI-103,>300nM
TRKA,PI-103,>300nM
TRKB,PI-103,>300nM
TRKC,PI-103,>300nM
TRPM6,PI-103,>300nM
TSSK1B,PI-103,>300nM
TTK,PI-103,>300nM
TXK,PI-103,>300nM
TYK2(JH1domain-catalytic),PI-103,>300nM
TYK2(JH2domain-pseudokinase),PI-103,>300nM
TYRO3,PI-103,>300nM
ULK1,PI-103,>300nM
ULK2,PI-103,>300nM
ULK3,PI-103,>300nM
VEGFR2,PI-103,>300nM
VRK2,PI-103,>300nM
WEE1,PI-103,>300nM
WEE2,PI-103,>300nM
YANK1,PI-103,>300nM
YANK2,PI-103,>300nM
YANK3,PI-103,>300nM
YES,PI-103,>300nM
YSK1,PI-103,>300nM
YSK4,PI-103,>300nM
ZAK,PI-103,>300nM
ZAP70,PI-103,>300nM
AAK1,SKI-606,>300nM
ABL1(E255K)-phosphorylated,SKI-606,<300nM
ABL1(F317I)-nonphosphorylated,SKI-606,<300nM
ABL1(F317I)-phosphorylated,SKI-606,<300nM
ABL1(F317L)-nonphosphorylated,SKI-606,<300nM
ABL1(F317L)-phosphorylated,SKI-606,<300nM
ABL1(H396P)-nonphosphorylated,SKI-606,<300nM
ABL1(H396P)-phosphorylated,SKI-606,<300nM
ABL1(M351T)-phosphorylated,SKI-606,<300nM
ABL1(Q252H)-nonphosphorylated,SKI-606,<300nM
ABL1(Q252H)-phosphorylated,SKI-606,<300nM
ABL1(T315I)-nonphosphorylated,SKI-606,<300nM
ABL1(T315I)-phosphorylated,SKI-606,<300nM
ABL1(Y253F)-phosphorylated,SKI-606,<300nM
ABL1-nonphosphorylated,SKI-606,<300nM
ABL1-phosphorylated,SKI-606,<300nM
ABL2,SKI-606,<300nM
ACVR1,SKI-606,>300nM
ACVR1B,SKI-606,>300nM
ACVR2A,SKI-606,>300nM
ACVR2B,SKI-606,>300nM
ACVRL1,SKI-606,>300nM
ADCK3,SKI-606,>300nM
ADCK4,SKI-606,>300nM
AKT1,SKI-606,>300nM
AKT2,SKI-606,>300nM
AKT3,SKI-606,>300nM
ALK,SKI-606,<300nM
AMPK-alpha1,SKI-606,>300nM
AMPK-alpha2,SKI-606,>300nM
ANKK1,SKI-606,>300nM
ARK5,SKI-606,>300nM
ASK1,SKI-606,>300nM
ASK2,SKI-606,>300nM
AURKA,SKI-606,>300nM
AURKB,SKI-606,>300nM
AURKC,SKI-606,>300nM
AXL,SKI-606,<300nM
BIKE,SKI-606,>300nM
BLK,SKI-606,<300nM
BMPR1A,SKI-606,>300nM
BMPR1B,SKI-606,>300nM
BMPR2,SKI-606,>300nM
BMX,SKI-606,>300nM
BRAF,SKI-606,>300nM
BRAF(V600E),SKI-606,>300nM
BRK,SKI-606,<300nM
BRSK1,SKI-606,>300nM
BRSK2,SKI-606,>300nM
BTK,SKI-606,<300nM
CAMK1,SKI-606,>300nM
CAMK1D,SKI-606,>300nM
CAMK1G,SKI-606,>300nM
CAMK2A,SKI-606,>300nM
CAMK2B,SKI-606,>300nM
CAMK2D,SKI-606,>300nM
CAMK2G,SKI-606,>300nM
CAMK4,SKI-606,>300nM
CAMKK1,SKI-606,>300nM
CAMKK2,SKI-606,>300nM
CASK,SKI-606,>300nM
CDC2L1,SKI-606,>300nM
CDC2L2,SKI-606,>300nM
CDC2L5,SKI-606,>300nM
CDK11,SKI-606,>300nM
CDK2,SKI-606,>300nM
CDK3,SKI-606,>300nM
CDK4-cyclinD1,SKI-606,>300nM
CDK4-cyclinD3,SKI-606,>300nM
CDK5,SKI-606,>300nM
CDK7,SKI-606,>300nM
CDK8,SKI-606,>300nM
CDK9,SKI-606,>300nM
CDKL1,SKI-606,>300nM
CDKL2,SKI-606,>300nM
CDKL3,SKI-606,>300nM
CDKL5,SKI-606,>300nM
CHEK1,SKI-606,>300nM
CHEK2,SKI-606,>300nM
CIT,SKI-606,>300nM
CLK1,SKI-606,>300nM
CLK2,SKI-606,>300nM
CLK3,SKI-606,>300nM
CLK4,SKI-606,>300nM
CSF1R,SKI-606,<300nM
CSK,SKI-606,>300nM
CSNK1A1,SKI-606,>300nM
CSNK1A1L,SKI-606,>300nM
CSNK1D,SKI-606,>300nM
CSNK1E,SKI-606,>300nM
CSNK1G1,SKI-606,>300nM
CSNK1G2,SKI-606,>300nM
CSNK1G3,SKI-606,>300nM
CSNK2A1,SKI-606,>300nM
CSNK2A2,SKI-606,>300nM
CTK,SKI-606,>300nM
DAPK1,SKI-606,>300nM
DAPK2,SKI-606,>300nM
DAPK3,SKI-606,>300nM
DCAMKL1,SKI-606,>300nM
DCAMKL2,SKI-606,>300nM
DCAMKL3,SKI-606,>300nM
DDR1,SKI-606,<300nM
DDR2,SKI-606,<300nM
DLK,SKI-606,>300nM
DMPK,SKI-606,>300nM
DMPK2,SKI-606,>300nM
DRAK1,SKI-606,>300nM
DRAK2,SKI-606,>300nM
DYRK1A,SKI-606,>300nM
DYRK1B,SKI-606,>300nM
DYRK2,SKI-606,>300nM
EGFR,SKI-606,<300nM
EGFR(E746-A750del),SKI-606,<300nM
EGFR(G719C),SKI-606,<300nM
EGFR(G719S),SKI-606,<300nM
"EGFR(L747-E749del, A750P)",SKI-606,<300nM
"EGFR(L747-S752del, P753S)",SKI-606,<300nM
"EGFR(L747-T751del,Sins)",SKI-606,<300nM
EGFR(L858R),SKI-606,<300nM
"EGFR(L858R,T790M)",SKI-606,<300nM
EGFR(L861Q),SKI-606,<300nM
EGFR(S752-I759del),SKI-606,<300nM
EGFR(T790M),SKI-606,<300nM
EIF2AK1,SKI-606,>300nM
EPHA1,SKI-606,<300nM
EPHA2,SKI-606,>300nM
EPHA3,SKI-606,>300nM
EPHA4,SKI-606,>300nM
EPHA5,SKI-606,>300nM
EPHA6,SKI-606,<300nM
EPHA7,SKI-606,>300nM
EPHA8,SKI-606,>300nM
EPHB1,SKI-606,<300nM
EPHB2,SKI-606,>300nM
EPHB3,SKI-606,>300nM
EPHB4,SKI-606,>300nM
EPHB6,SKI-606,<300nM
ERBB2,SKI-606,>300nM
ERBB3,SKI-606,<300nM
ERBB4,SKI-606,<300nM
ERK1,SKI-606,>300nM
ERK2,SKI-606,>300nM
ERK3,SKI-606,>300nM
ERK4,SKI-606,>300nM
ERK5,SKI-606,>300nM
ERK8,SKI-606,<300nM
ERN1,SKI-606,>300nM
FAK,SKI-606,>300nM
FER,SKI-606,>300nM
FES,SKI-606,>300nM
FGFR1,SKI-606,<300nM
FGFR2,SKI-606,>300nM
FGFR3,SKI-606,>300nM
FGFR3(G697C),SKI-606,<300nM
FGFR4,SKI-606,>300nM
FGR,SKI-606,<300nM
FLT1,SKI-606,<300nM
FLT3,SKI-606,<300nM
FLT3(D835H),SKI-606,<300nM
FLT3(D835Y),SKI-606,<300nM
FLT3(ITD),SKI-606,<300nM
FLT3(K663Q),SKI-606,<300nM
FLT3(N841I),SKI-606,<300nM
FLT3(R834Q),SKI-606,>300nM
FLT4,SKI-606,<300nM
FRK,SKI-606,>300nM
FYN,SKI-606,<300nM
GAK,SKI-606,<300nM
"GCN2(Kin.Dom.2,S808G)",SKI-606,>300nM
GRK1,SKI-606,>300nM
GRK4,SKI-606,>300nM
GRK7,SKI-606,>300nM
GSK3A,SKI-606,>300nM
GSK3B,SKI-606,>300nM
HCK,SKI-606,<300nM
HIPK1,SKI-606,>300nM
HIPK2,SKI-606,>300nM
HIPK3,SKI-606,>300nM
HIPK4,SKI-606,>300nM
HPK1,SKI-606,<300nM
HUNK,SKI-606,>300nM
ICK,SKI-606,>300nM
IGF1R,SKI-606,>300nM
IKK-alpha,SKI-606,>300nM
IKK-beta,SKI-606,>300nM
IKK-epsilon,SKI-606,>300nM
INSR,SKI-606,>300nM
INSRR,SKI-606,>300nM
IRAK1,SKI-606,<300nM
IRAK3,SKI-606,<300nM
IRAK4,SKI-606,>300nM
ITK,SKI-606,>300nM
JAK1(JH1domain-catalytic),SKI-606,>300nM
JAK1(JH2domain-pseudokinase),SKI-606,>300nM
JAK2(JH1domain-catalytic),SKI-606,>300nM
JAK3(JH1domain-catalytic),SKI-606,<300nM
JNK1,SKI-606,>300nM
JNK2,SKI-606,>300nM
JNK3,SKI-606,>300nM
KIT,SKI-606,<300nM
KIT(A829P),SKI-606,<300nM
KIT(D816H),SKI-606,<300nM
KIT(D816V),SKI-606,<300nM
KIT(L576P),SKI-606,<300nM
KIT(V559D),SKI-606,<300nM
"KIT(V559D,T670I)",SKI-606,<300nM
"KIT(V559D,V654A)",SKI-606,<300nM
LATS1,SKI-606,>300nM
LATS2,SKI-606,>300nM
LCK,SKI-606,<300nM
LIMK1,SKI-606,>300nM
LIMK2,SKI-606,>300nM
LKB1,SKI-606,>300nM
LOK,SKI-606,<300nM
LRRK2,SKI-606,>300nM
LRRK2(G2019S),SKI-606,>300nM
LTK,SKI-606,>300nM
LYN,SKI-606,<300nM
LZK,SKI-606,>300nM
MAK,SKI-606,>300nM
MAP3K1,SKI-606,>300nM
MAP3K15,SKI-606,>300nM
MAP3K2,SKI-606,>300nM
MAP3K3,SKI-606,<300nM
MAP3K4,SKI-606,>300nM
MAP4K2,SKI-606,<300nM
MAP4K3,SKI-606,<300nM
MAP4K4,SKI-606,<300nM
MAP4K5,SKI-606,<300nM
MAPKAPK2,SKI-606,>300nM
MAPKAPK5,SKI-606,>300nM
MARK1,SKI-606,>300nM
MARK2,SKI-606,>300nM
MARK3,SKI-606,>300nM
MARK4,SKI-606,>300nM
MAST1,SKI-606,>300nM
MEK1,SKI-606,<300nM
MEK2,SKI-606,>300nM
MEK3,SKI-606,>300nM
MEK4,SKI-606,>300nM
MEK5,SKI-606,<300nM
MEK6,SKI-606,>300nM
MELK,SKI-606,>300nM
MERTK,SKI-606,>300nM
MET,SKI-606,>300nM
MET(M1250T),SKI-606,>300nM
MET(Y1235D),SKI-606,>300nM
MINK,SKI-606,>300nM
MKK7,SKI-606,>300nM
MKNK1,SKI-606,>300nM
MKNK2,SKI-606,>300nM
MLCK,SKI-606,>300nM
MLK1,SKI-606,>300nM
MLK2,SKI-606,>300nM
MLK3,SKI-606,>300nM
MRCKA,SKI-606,>300nM
MRCKB,SKI-606,>300nM
MST1,SKI-606,>300nM
MST1R,SKI-606,>300nM
MST2,SKI-606,>300nM
MST3,SKI-606,>300nM
MST4,SKI-606,>300nM
MTOR,SKI-606,>300nM
MUSK,SKI-606,>300nM
MYLK,SKI-606,>300nM
MYLK2,SKI-606,>300nM
MYLK4,SKI-606,>300nM
MYO3A,SKI-606,>300nM
MYO3B,SKI-606,>300nM
NDR1,SKI-606,>300nM
NDR2,SKI-606,>300nM
NEK1,SKI-606,>300nM
NEK11,SKI-606,>300nM
NEK2,SKI-606,>300nM
NEK3,SKI-606,>300nM
NEK4,SKI-606,>300nM
NEK5,SKI-606,>300nM
NEK6,SKI-606,>300nM
NEK7,SKI-606,>300nM
NEK9,SKI-606,>300nM
NIM1,SKI-606,>300nM
NLK,SKI-606,>300nM
OSR1,SKI-606,>300nM
p38-alpha,SKI-606,>300nM
p38-beta,SKI-606,>300nM
p38-delta,SKI-606,>300nM
p38-gamma,SKI-606,>300nM
PAK1,SKI-606,>300nM
PAK2,SKI-606,>300nM
PAK3,SKI-606,>300nM
PAK4,SKI-606,>300nM
PAK6,SKI-606,>300nM
PAK7,SKI-606,>300nM
PCTK1,SKI-606,>300nM
PCTK2,SKI-606,>300nM
PCTK3,SKI-606,>300nM
PDGFRA,SKI-606,<300nM
PDGFRB,SKI-606,<300nM
PDPK1,SKI-606,>300nM
PFCDPK1(P.falciparum),SKI-606,>300nM
PFPK5(P.falciparum),SKI-606,>300nM
PFTAIRE2,SKI-606,>300nM
PFTK1,SKI-606,>300nM
PHKG1,SKI-606,>300nM
PHKG2,SKI-606,>300nM
PIK3C2B,SKI-606,>300nM
PIK3C2G,SKI-606,>300nM
PIK3CA,SKI-606,>300nM
PIK3CA(C420R),SKI-606,>300nM
PIK3CA(E542K),SKI-606,>300nM
PIK3CA(E545A),SKI-606,>300nM
PIK3CA(E545K),SKI-606,>300nM
PIK3CA(H1047L),SKI-606,>300nM
PIK3CA(H1047Y),SKI-606,>300nM
PIK3CA(I800L),SKI-606,>300nM
PIK3CA(M1043I),SKI-606,>300nM
PIK3CA(Q546K),SKI-606,>300nM
PIK3CB,SKI-606,>300nM
PIK3CD,SKI-606,>300nM
PIK3CG,SKI-606,>300nM
PIK4CB,SKI-606,>300nM
PIM1,SKI-606,>300nM
PIM2,SKI-606,>300nM
PIM3,SKI-606,>300nM
PIP5K1A,SKI-606,>300nM
PIP5K1C,SKI-606,>300nM
PIP5K2B,SKI-606,>300nM
PIP5K2C,SKI-606,>300nM
PKAC-alpha,SKI-606,>300nM
PKAC-beta,SKI-606,>300nM
PKMYT1,SKI-606,>300nM
PKN1,SKI-606,>300nM
PKN2,SKI-606,>300nM
PKNB(M.tuberculosis),SKI-606,>300nM
PLK1,SKI-606,>300nM
PLK2,SKI-606,>300nM
PLK3,SKI-606,>300nM
PLK4,SKI-606,>300nM
PRKCD,SKI-606,>300nM
PRKCE,SKI-606,>300nM
PRKCH,SKI-606,>300nM
PRKCI,SKI-606,>300nM
PRKCQ,SKI-606,>300nM
PRKD1,SKI-606,>300nM
PRKD2,SKI-606,>300nM
PRKD3,SKI-606,>300nM
PRKG1,SKI-606,>300nM
PRKG2,SKI-606,>300nM
PRKR,SKI-606,>300nM
PRKX,SKI-606,>300nM
PRP4,SKI-606,>300nM
PYK2,SKI-606,>300nM
QSK,SKI-606,>300nM
RAF1,SKI-606,>300nM
RET,SKI-606,<300nM
RET(M918T),SKI-606,<300nM
RET(V804L),SKI-606,<300nM
RET(V804M),SKI-606,<300nM
RIOK1,SKI-606,>300nM
RIOK2,SKI-606,>300nM
RIOK3,SKI-606,>300nM
RIPK1,SKI-606,>300nM
RIPK2,SKI-606,<300nM
RIPK4,SKI-606,>300nM
RIPK5,SKI-606,>300nM
ROCK1,SKI-606,>300nM
ROCK2,SKI-606,>300nM
ROS1,SKI-606,>300nM
RPS6KA4(Kin.Dom.1-N-terminal),SKI-606,>300nM
RPS6KA4(Kin.Dom.2-C-terminal),SKI-606,>300nM
RPS6KA5(Kin.Dom.1-N-terminal),SKI-606,>300nM
RPS6KA5(Kin.Dom.2-C-terminal),SKI-606,>300nM
RSK1(Kin.Dom.1-N-terminal),SKI-606,>300nM
RSK1(Kin.Dom.2-C-terminal),SKI-606,>300nM
RSK2(Kin.Dom.1-N-terminal),SKI-606,>300nM
RSK3(Kin.Dom.1-N-terminal),SKI-606,>300nM
RSK3(Kin.Dom.2-C-terminal),SKI-606,>300nM
RSK4(Kin.Dom.1-N-terminal),SKI-606,>300nM
RSK4(Kin.Dom.2-C-terminal),SKI-606,>300nM
S6K1,SKI-606,>300nM
SBK1,SKI-606,>300nM
SgK110,SKI-606,>300nM
SGK3,SKI-606,>300nM
SIK,SKI-606,<300nM
SIK2,SKI-606,>300nM
SLK,SKI-606,<300nM
SNARK,SKI-606,<300nM
SNRK,SKI-606,>300nM
SRC,SKI-606,<300nM
SRMS,SKI-606,>300nM
SRPK1,SKI-606,>300nM
SRPK2,SKI-606,>300nM
SRPK3,SKI-606,>300nM
STK16,SKI-606,>300nM
STK33,SKI-606,>300nM
STK35,SKI-606,>300nM
STK36,SKI-606,>300nM
STK39,SKI-606,>300nM
SYK,SKI-606,>300nM
TAK1,SKI-606,<300nM
TAOK1,SKI-606,>300nM
TAOK2,SKI-606,>300nM
TAOK3,SKI-606,<300nM
TBK1,SKI-606,>300nM
TEC,SKI-606,>300nM
TESK1,SKI-606,>300nM
TGFBR1,SKI-606,>300nM
TGFBR2,SKI-606,>300nM
TIE1,SKI-606,<300nM
TIE2,SKI-606,<300nM
TLK1,SKI-606,>300nM
TLK2,SKI-606,>300nM
TNIK,SKI-606,<300nM
TNK1,SKI-606,>300nM
TNK2,SKI-606,>300nM
TNNI3K,SKI-606,>300nM
TRKA,SKI-606,>300nM
TRKB,SKI-606,>300nM
TRKC,SKI-606,>300nM
TRPM6,SKI-606,>300nM
TSSK1B,SKI-606,>300nM
TTK,SKI-606,>300nM
TXK,SKI-606,>300nM
TYK2(JH1domain-catalytic),SKI-606,<300nM
TYK2(JH2domain-pseudokinase),SKI-606,>300nM
TYRO3,SKI-606,>300nM
ULK1,SKI-606,>300nM
ULK2,SKI-606,>300nM
ULK3,SKI-606,>300nM
VEGFR2,SKI-606,<300nM
VRK2,SKI-606,>300nM
WEE1,SKI-606,>300nM
WEE2,SKI-606,>300nM
YANK1,SKI-606,>300nM
YANK2,SKI-606,>300nM
YANK3,SKI-606,>300nM
YES,SKI-606,<300nM
YSK1,SKI-606,>300nM
YSK4,SKI-606,<300nM
ZAK,SKI-606,>300nM
ZAP70,SKI-606,>300nM
AAK1,Sorafenib,>300nM
ABL1(E255K)-phosphorylated,Sorafenib,<300nM
ABL1(F317I)-nonphosphorylated,Sorafenib,<300nM
ABL1(F317I)-phosphorylated,Sorafenib,<300nM
ABL1(F317L)-nonphosphorylated,Sorafenib,<300nM
ABL1(F317L)-phosphorylated,Sorafenib,<300nM
ABL1(H396P)-nonphosphorylated,Sorafenib,<300nM
ABL1(H396P)-phosphorylated,Sorafenib,<300nM
ABL1(M351T)-phosphorylated,Sorafenib,<300nM
ABL1(Q252H)-nonphosphorylated,Sorafenib,<300nM
ABL1(Q252H)-phosphorylated,Sorafenib,<300nM
ABL1(T315I)-nonphosphorylated,Sorafenib,<300nM
ABL1(T315I)-phosphorylated,Sorafenib,<300nM
ABL1(Y253F)-phosphorylated,Sorafenib,<300nM
ABL1-nonphosphorylated,Sorafenib,<300nM
ABL1-phosphorylated,Sorafenib,<300nM
ABL2,Sorafenib,<300nM
ACVR1,Sorafenib,>300nM
ACVR1B,Sorafenib,>300nM
ACVR2A,Sorafenib,>300nM
ACVR2B,Sorafenib,>300nM
ACVRL1,Sorafenib,>300nM
ADCK3,Sorafenib,>300nM
ADCK4,Sorafenib,>300nM
AKT1,Sorafenib,>300nM
AKT2,Sorafenib,>300nM
AKT3,Sorafenib,>300nM
ALK,Sorafenib,>300nM
AMPK-alpha1,Sorafenib,>300nM
AMPK-alpha2,Sorafenib,>300nM
ANKK1,Sorafenib,>300nM
ARK5,Sorafenib,>300nM
ASK1,Sorafenib,>300nM
ASK2,Sorafenib,>300nM
AURKA,Sorafenib,>300nM
AURKB,Sorafenib,>300nM
AURKC,Sorafenib,<300nM
AXL,Sorafenib,>300nM
BIKE,Sorafenib,>300nM
BLK,Sorafenib,<300nM
BMPR1A,Sorafenib,>300nM
BMPR1B,Sorafenib,>300nM
BMPR2,Sorafenib,>300nM
BMX,Sorafenib,>300nM
BRAF,Sorafenib,>300nM
BRAF(V600E),Sorafenib,>300nM
BRK,Sorafenib,>300nM
BRSK1,Sorafenib,>300nM
BRSK2,Sorafenib,>300nM
BTK,Sorafenib,>300nM
CAMK1,Sorafenib,>300nM
CAMK1D,Sorafenib,>300nM
CAMK1G,Sorafenib,>300nM
CAMK2A,Sorafenib,>300nM
CAMK2B,Sorafenib,>300nM
CAMK2D,Sorafenib,>300nM
CAMK2G,Sorafenib,>300nM
CAMK4,Sorafenib,>300nM
CAMKK1,Sorafenib,>300nM
CAMKK2,Sorafenib,>300nM
CASK,Sorafenib,>300nM
CDC2L1,Sorafenib,>300nM
CDC2L2,Sorafenib,>300nM
CDC2L5,Sorafenib,>300nM
CDK11,Sorafenib,>300nM
CDK2,Sorafenib,>300nM
CDK3,Sorafenib,>300nM
CDK4-cyclinD1,Sorafenib,>300nM
CDK4-cyclinD3,Sorafenib,>300nM
CDK5,Sorafenib,>300nM
CDK7,Sorafenib,>300nM
CDK8,Sorafenib,>300nM
CDK9,Sorafenib,>300nM
CDKL1,Sorafenib,>300nM
CDKL2,Sorafenib,>300nM
CDKL3,Sorafenib,>300nM
CDKL5,Sorafenib,>300nM
CHEK1,Sorafenib,>300nM
CHEK2,Sorafenib,>300nM
CIT,Sorafenib,>300nM
CLK1,Sorafenib,>300nM
CLK2,Sorafenib,>300nM
CLK3,Sorafenib,>300nM
CLK4,Sorafenib,>300nM
CSF1R,Sorafenib,<300nM
CSK,Sorafenib,>300nM
CSNK1A1,Sorafenib,>300nM
CSNK1A1L,Sorafenib,>300nM
CSNK1D,Sorafenib,>300nM
CSNK1E,Sorafenib,>300nM
CSNK1G1,Sorafenib,>300nM
CSNK1G2,Sorafenib,>300nM
CSNK1G3,Sorafenib,>300nM
CSNK2A1,Sorafenib,>300nM
CSNK2A2,Sorafenib,>300nM
CTK,Sorafenib,>300nM
DAPK1,Sorafenib,>300nM
DAPK2,Sorafenib,>300nM
DAPK3,Sorafenib,>300nM
DCAMKL1,Sorafenib,>300nM
DCAMKL2,Sorafenib,>300nM
DCAMKL3,Sorafenib,>300nM
DDR1,Sorafenib,<300nM
DDR2,Sorafenib,<300nM
DLK,Sorafenib,>300nM
DMPK,Sorafenib,>300nM
DMPK2,Sorafenib,>300nM
DRAK1,Sorafenib,>300nM
DRAK2,Sorafenib,>300nM
DYRK1A,Sorafenib,>300nM
DYRK1B,Sorafenib,>300nM
DYRK2,Sorafenib,>300nM
EGFR,Sorafenib,>300nM
EGFR(E746-A750del),Sorafenib,>300nM
EGFR(G719C),Sorafenib,>300nM
EGFR(G719S),Sorafenib,>300nM
"EGFR(L747-E749del, A750P)",Sorafenib,>300nM
"EGFR(L747-S752del, P753S)",Sorafenib,>300nM
"EGFR(L747-T751del,Sins)",Sorafenib,>300nM
EGFR(L858R),Sorafenib,>300nM
"EGFR(L858R,T790M)",Sorafenib,>300nM
EGFR(L861Q),Sorafenib,>300nM
EGFR(S752-I759del),Sorafenib,>300nM
EGFR(T790M),Sorafenib,>300nM
EIF2AK1,Sorafenib,>300nM
EPHA1,Sorafenib,>300nM
EPHA2,Sorafenib,>300nM
EPHA3,Sorafenib,>300nM
EPHA4,Sorafenib,>300nM
EPHA5,Sorafenib,>300nM
EPHA6,Sorafenib,<300nM
EPHA7,Sorafenib,>300nM
EPHA8,Sorafenib,>300nM
EPHB1,Sorafenib,>300nM
EPHB2,Sorafenib,>300nM
EPHB3,Sorafenib,>300nM
EPHB4,Sorafenib,>300nM
EPHB6,Sorafenib,<300nM
ERBB2,Sorafenib,>300nM
ERBB3,Sorafenib,>300nM
ERBB4,Sorafenib,>300nM
ERK1,Sorafenib,>300nM
ERK2,Sorafenib,>300nM
ERK3,Sorafenib,>300nM
ERK4,Sorafenib,>300nM
ERK5,Sorafenib,>300nM
ERK8,Sorafenib,<300nM
ERN1,Sorafenib,>300nM
FAK,Sorafenib,>300nM
FER,Sorafenib,>300nM
FES,Sorafenib,>300nM
FGFR1,Sorafenib,>300nM
FGFR2,Sorafenib,>300nM
FGFR3,Sorafenib,>300nM
FGFR3(G697C),Sorafenib,>300nM
FGFR4,Sorafenib,>300nM
FGR,Sorafenib,<300nM
FLT1,Sorafenib,<300nM
FLT3,Sorafenib,<300nM
FLT3(D835H),Sorafenib,<300nM
FLT3(D835Y),Sorafenib,<300nM
FLT3(ITD),Sorafenib,<300nM
FLT3(K663Q),Sorafenib,<300nM
FLT3(N841I),Sorafenib,<300nM
FLT3(R834Q),Sorafenib,<300nM
FLT4,Sorafenib,<300nM
FRK,Sorafenib,<300nM
FYN,Sorafenib,>300nM
GAK,Sorafenib,<300nM
"GCN2(Kin.Dom.2,S808G)",Sorafenib,>300nM
GRK1,Sorafenib,>300nM
GRK4,Sorafenib,>300nM
GRK7,Sorafenib,>300nM
GSK3A,Sorafenib,>300nM
GSK3B,Sorafenib,>300nM
HCK,Sorafenib,>300nM
HIPK1,Sorafenib,>300nM
HIPK2,Sorafenib,>300nM
HIPK3,Sorafenib,>300nM
HIPK4,Sorafenib,>300nM
HPK1,Sorafenib,>300nM
HUNK,Sorafenib,>300nM
ICK,Sorafenib,>300nM
IGF1R,Sorafenib,>300nM
IKK-alpha,Sorafenib,>300nM
IKK-beta,Sorafenib,>300nM
IKK-epsilon,Sorafenib,>300nM
INSR,Sorafenib,>300nM
INSRR,Sorafenib,>300nM
IRAK1,Sorafenib,<300nM
IRAK3,Sorafenib,>300nM
IRAK4,Sorafenib,>300nM
ITK,Sorafenib,>300nM
JAK1(JH1domain-catalytic),Sorafenib,>300nM
JAK1(JH2domain-pseudokinase),Sorafenib,>300nM
JAK2(JH1domain-catalytic),Sorafenib,>300nM
JAK3(JH1domain-catalytic),Sorafenib,>300nM
JNK1,Sorafenib,>300nM
JNK2,Sorafenib,>300nM
JNK3,Sorafenib,>300nM
KIT,Sorafenib,<300nM
KIT(A829P),Sorafenib,<300nM
KIT(D816H),Sorafenib,<300nM
KIT(D816V),Sorafenib,<300nM
KIT(L576P),Sorafenib,<300nM
KIT(V559D),Sorafenib,<300nM
"KIT(V559D,T670I)",Sorafenib,<300nM
"KIT(V559D,V654A)",Sorafenib,<300nM
LATS1,Sorafenib,>300nM
LATS2,Sorafenib,>300nM
LCK,Sorafenib,<300nM
LIMK1,Sorafenib,>300nM
LIMK2,Sorafenib,>300nM
