Kinase,Compound,Predicted_Kd_Category
LTK,PI-103,>3000nM
LYN,PI-103,<3000nM
LZK,PI-103,>3000nM
MAK,PI-103,>3000nM
MAP3K1,PI-103,>3000nM
MAP3K15,PI-103,>3000nM
MAP3K2,PI-103,>3000nM
MAP3K3,PI-103,>3000nM
MAP3K4,PI-103,>3000nM
MAP4K2,PI-103,>3000nM
MAP4K3,PI-103,>3000nM
MAP4K4,PI-103,>3000nM
MAP4K5,PI-103,>3000nM
MAPKAPK2,PI-103,>3000nM
MAPKAPK5,PI-103,>3000nM
MARK1,PI-103,>3000nM
MARK2,PI-103,>3000nM
MARK3,PI-103,>3000nM
MARK4,PI-103,>3000nM
MAST1,PI-103,>3000nM
MEK1,PI-103,<3000nM
MEK2,PI-103,<3000nM
MEK3,PI-103,>3000nM
MEK4,PI-103,>3000nM
MEK5,PI-103,<3000nM
MEK6,PI-103,>3000nM
MELK,PI-103,>3000nM
MERTK,PI-103,>3000nM
MET,PI-103,<3000nM
MET(M1250T),PI-103,<3000nM
MET(Y1235D),PI-103,<3000nM
MINK,PI-103,<3000nM
MKK7,PI-103,>3000nM
MKNK1,PI-103,>3000nM
MKNK2,PI-103,<3000nM
MLCK,PI-103,>3000nM
MLK1,PI-103,>3000nM
MLK2,PI-103,>3000nM
MLK3,PI-103,>3000nM
MRCKA,PI-103,>3000nM
MRCKB,PI-103,>3000nM
MST1,PI-103,>3000nM
MST1R,PI-103,>3000nM
MST2,PI-103,>3000nM
MST3,PI-103,>3000nM
MST4,PI-103,>3000nM
MTOR,PI-103,>3000nM
MUSK,PI-103,>3000nM
MYLK,PI-103,>3000nM
MYLK2,PI-103,>3000nM
MYLK4,PI-103,>3000nM
MYO3A,PI-103,>3000nM
MYO3B,PI-103,>3000nM
NDR1,PI-103,>3000nM
NDR2,PI-103,>3000nM
NEK1,PI-103,>3000nM
NEK11,PI-103,>3000nM
NEK2,PI-103,>3000nM
NEK3,PI-103,>3000nM
NEK4,PI-103,>3000nM
NEK5,PI-103,>3000nM
NEK6,PI-103,>3000nM
NEK7,PI-103,>3000nM
NEK9,PI-103,>3000nM
NIM1,PI-103,>3000nM
NLK,PI-103,>3000nM
OSR1,PI-103,>3000nM
p38-alpha,PI-103,>3000nM
p38-beta,PI-103,>3000nM
p38-delta,PI-103,>3000nM
p38-gamma,PI-103,>3000nM
PAK1,PI-103,>3000nM
PAK2,PI-103,>3000nM
PAK3,PI-103,>3000nM
PAK4,PI-103,>3000nM
PAK6,PI-103,>3000nM
PAK7,PI-103,>3000nM
PCTK1,PI-103,>3000nM
PCTK2,PI-103,>3000nM
PCTK3,PI-103,>3000nM
PDGFRA,PI-103,<3000nM
PDGFRB,PI-103,<3000nM
PDPK1,PI-103,>3000nM
PFCDPK1(P.falciparum),PI-103,>3000nM
PFPK5(P.falciparum),PI-103,>3000nM
PFTAIRE2,PI-103,>3000nM
PFTK1,PI-103,>3000nM
PHKG1,PI-103,>3000nM
PHKG2,PI-103,>3000nM
PIK3C2B,PI-103,>3000nM
PIK3C2G,PI-103,>3000nM
PIK3CA,PI-103,>3000nM
PIK3CA(C420R),PI-103,>3000nM
PIK3CA(E542K),PI-103,>3000nM
PIK3CA(E545A),PI-103,>3000nM
PIK3CA(E545K),PI-103,>3000nM
PIK3CA(H1047L),PI-103,>3000nM
PIK3CA(H1047Y),PI-103,>3000nM
PIK3CA(I800L),PI-103,>3000nM
PIK3CA(M1043I),PI-103,>3000nM
PIK3CA(Q546K),PI-103,>3000nM
PIK3CB,PI-103,>3000nM
PIK3CD,PI-103,>3000nM
PIK3CG,PI-103,>3000nM
PIK4CB,PI-103,>3000nM
PIM1,PI-103,>3000nM
PIM2,PI-103,>3000nM
PIM3,PI-103,>3000nM
PIP5K1A,PI-103,>3000nM
PIP5K1C,PI-103,>3000nM
PIP5K2B,PI-103,>3000nM
PIP5K2C,PI-103,>3000nM
PKAC-alpha,PI-103,>3000nM
PKAC-beta,PI-103,>3000nM
PKMYT1,PI-103,>3000nM
PKN1,PI-103,>3000nM
PKN2,PI-103,>3000nM
PKNB(M.tuberculosis),PI-103,>3000nM
PLK1,PI-103,>3000nM
PLK2,PI-103,>3000nM
PLK3,PI-103,>3000nM
PLK4,PI-103,>3000nM
PRKCD,PI-103,>3000nM
PRKCE,PI-103,>3000nM
PRKCH,PI-103,>3000nM
PRKCI,PI-103,>3000nM
PRKCQ,PI-103,>3000nM
PRKD1,PI-103,>3000nM
PRKD2,PI-103,>3000nM
PRKD3,PI-103,>3000nM
PRKG1,PI-103,>3000nM
PRKG2,PI-103,>3000nM
PRKR,PI-103,>3000nM
PRKX,PI-103,>3000nM
PRP4,PI-103,>3000nM
PYK2,PI-103,>3000nM
QSK,PI-103,>3000nM
RAF1,PI-103,>3000nM
RET,PI-103,>3000nM
RET(M918T),PI-103,>3000nM
RET(V804L),PI-103,>3000nM
RET(V804M),PI-103,>3000nM
RIOK1,PI-103,>3000nM
RIOK2,PI-103,>3000nM
RIOK3,PI-103,>3000nM
RIPK1,PI-103,>3000nM
RIPK2,PI-103,<3000nM
RIPK4,PI-103,>3000nM
RIPK5,PI-103,>3000nM
ROCK1,PI-103,>3000nM
ROCK2,PI-103,>3000nM
ROS1,PI-103,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),PI-103,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),PI-103,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),PI-103,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),PI-103,>3000nM
RSK1(Kin.Dom.1-N-terminal),PI-103,>3000nM
RSK1(Kin.Dom.2-C-terminal),PI-103,>3000nM
RSK2(Kin.Dom.1-N-terminal),PI-103,>3000nM
RSK3(Kin.Dom.1-N-terminal),PI-103,>3000nM
RSK3(Kin.Dom.2-C-terminal),PI-103,>3000nM
RSK4(Kin.Dom.1-N-terminal),PI-103,>3000nM
RSK4(Kin.Dom.2-C-terminal),PI-103,>3000nM
S6K1,PI-103,>3000nM
SBK1,PI-103,>3000nM
SgK110,PI-103,>3000nM
SGK3,PI-103,>3000nM
SIK,PI-103,>3000nM
SIK2,PI-103,>3000nM
SLK,PI-103,>3000nM
SNARK,PI-103,>3000nM
SNRK,PI-103,>3000nM
SRC,PI-103,>3000nM
SRMS,PI-103,>3000nM
SRPK1,PI-103,>3000nM
SRPK2,PI-103,>3000nM
SRPK3,PI-103,>3000nM
STK16,PI-103,>3000nM
STK33,PI-103,>3000nM
STK35,PI-103,>3000nM
STK36,PI-103,>3000nM
STK39,PI-103,>3000nM
SYK,PI-103,>3000nM
TAK1,PI-103,>3000nM
TAOK1,PI-103,>3000nM
TAOK2,PI-103,>3000nM
TAOK3,PI-103,>3000nM
TBK1,PI-103,>3000nM
TEC,PI-103,>3000nM
TESK1,PI-103,>3000nM
TGFBR1,PI-103,>3000nM
TGFBR2,PI-103,>3000nM
TIE1,PI-103,>3000nM
TIE2,PI-103,>3000nM
TLK1,PI-103,>3000nM
TLK2,PI-103,>3000nM
TNIK,PI-103,>3000nM
TNK1,PI-103,>3000nM
TNK2,PI-103,>3000nM
TNNI3K,PI-103,>3000nM
TRKA,PI-103,>3000nM
TRKB,PI-103,>3000nM
TRKC,PI-103,>3000nM
TRPM6,PI-103,>3000nM
TSSK1B,PI-103,>3000nM
TTK,PI-103,>3000nM
TXK,PI-103,>3000nM
TYK2(JH1domain-catalytic),PI-103,>3000nM
TYK2(JH2domain-pseudokinase),PI-103,>3000nM
TYRO3,PI-103,>3000nM
ULK1,PI-103,>3000nM
ULK2,PI-103,>3000nM
ULK3,PI-103,>3000nM
VEGFR2,PI-103,>3000nM
VRK2,PI-103,>3000nM
WEE1,PI-103,>3000nM
WEE2,PI-103,>3000nM
YANK1,PI-103,>3000nM
YANK2,PI-103,>3000nM
YANK3,PI-103,>3000nM
YES,PI-103,>3000nM
YSK1,PI-103,>3000nM
YSK4,PI-103,<3000nM
ZAK,PI-103,>3000nM
ZAP70,PI-103,>3000nM
AAK1,SKI-606,>3000nM
ABL1(E255K)-phosphorylated,SKI-606,<3000nM
ABL1(F317I)-nonphosphorylated,SKI-606,<3000nM
ABL1(F317I)-phosphorylated,SKI-606,<3000nM
ABL1(F317L)-nonphosphorylated,SKI-606,<3000nM
ABL1(F317L)-phosphorylated,SKI-606,<3000nM
ABL1(H396P)-nonphosphorylated,SKI-606,<3000nM
ABL1(H396P)-phosphorylated,SKI-606,<3000nM
ABL1(M351T)-phosphorylated,SKI-606,<3000nM
ABL1(Q252H)-nonphosphorylated,SKI-606,<3000nM
ABL1(Q252H)-phosphorylated,SKI-606,<3000nM
ABL1(T315I)-nonphosphorylated,SKI-606,<3000nM
ABL1(T315I)-phosphorylated,SKI-606,<3000nM
ABL1(Y253F)-phosphorylated,SKI-606,<3000nM
ABL1-nonphosphorylated,SKI-606,<3000nM
ABL1-phosphorylated,SKI-606,<3000nM
ABL2,SKI-606,<3000nM
ACVR1,SKI-606,<3000nM
ACVR1B,SKI-606,>3000nM
ACVR2A,SKI-606,>3000nM
ACVR2B,SKI-606,>3000nM
ACVRL1,SKI-606,>3000nM
ADCK3,SKI-606,>3000nM
ADCK4,SKI-606,>3000nM
AKT1,SKI-606,>3000nM
AKT2,SKI-606,>3000nM
AKT3,SKI-606,>3000nM
ALK,SKI-606,<3000nM
AMPK-alpha1,SKI-606,>3000nM
AMPK-alpha2,SKI-606,>3000nM
ANKK1,SKI-606,>3000nM
ARK5,SKI-606,<3000nM
ASK1,SKI-606,>3000nM
ASK2,SKI-606,>3000nM
AURKA,SKI-606,<3000nM
AURKB,SKI-606,<3000nM
AURKC,SKI-606,<3000nM
AXL,SKI-606,<3000nM
BIKE,SKI-606,>3000nM
BLK,SKI-606,<3000nM
BMPR1A,SKI-606,>3000nM
BMPR1B,SKI-606,<3000nM
BMPR2,SKI-606,>3000nM
BMX,SKI-606,>3000nM
BRAF,SKI-606,>3000nM
BRAF(V600E),SKI-606,>3000nM
BRK,SKI-606,<3000nM
BRSK1,SKI-606,>3000nM
BRSK2,SKI-606,>3000nM
BTK,SKI-606,<3000nM
CAMK1,SKI-606,>3000nM
CAMK1D,SKI-606,>3000nM
CAMK1G,SKI-606,>3000nM
CAMK2A,SKI-606,>3000nM
CAMK2B,SKI-606,>3000nM
CAMK2D,SKI-606,>3000nM
CAMK2G,SKI-606,>3000nM
CAMK4,SKI-606,>3000nM
CAMKK1,SKI-606,<3000nM
CAMKK2,SKI-606,<3000nM
CASK,SKI-606,>3000nM
CDC2L1,SKI-606,>3000nM
CDC2L2,SKI-606,>3000nM
CDC2L5,SKI-606,>3000nM
CDK11,SKI-606,>3000nM
CDK2,SKI-606,>3000nM
CDK3,SKI-606,>3000nM
CDK4-cyclinD1,SKI-606,>3000nM
CDK4-cyclinD3,SKI-606,>3000nM
CDK5,SKI-606,>3000nM
CDK7,SKI-606,<3000nM
CDK8,SKI-606,>3000nM
CDK9,SKI-606,>3000nM
CDKL1,SKI-606,>3000nM
CDKL2,SKI-606,>3000nM
CDKL3,SKI-606,>3000nM
CDKL5,SKI-606,>3000nM
CHEK1,SKI-606,>3000nM
CHEK2,SKI-606,>3000nM
CIT,SKI-606,<3000nM
CLK1,SKI-606,<3000nM
CLK2,SKI-606,<3000nM
CLK3,SKI-606,>3000nM
CLK4,SKI-606,<3000nM
CSF1R,SKI-606,<3000nM
CSK,SKI-606,<3000nM
CSNK1A1,SKI-606,>3000nM
CSNK1A1L,SKI-606,>3000nM
CSNK1D,SKI-606,>3000nM
CSNK1E,SKI-606,<3000nM
CSNK1G1,SKI-606,>3000nM
CSNK1G2,SKI-606,>3000nM
CSNK1G3,SKI-606,>3000nM
CSNK2A1,SKI-606,>3000nM
CSNK2A2,SKI-606,>3000nM
CTK,SKI-606,>3000nM
DAPK1,SKI-606,>3000nM
DAPK2,SKI-606,>3000nM
DAPK3,SKI-606,>3000nM
DCAMKL1,SKI-606,>3000nM
DCAMKL2,SKI-606,>3000nM
DCAMKL3,SKI-606,<3000nM
DDR1,SKI-606,<3000nM
DDR2,SKI-606,<3000nM
DLK,SKI-606,<3000nM
DMPK,SKI-606,<3000nM
DMPK2,SKI-606,>3000nM
DRAK1,SKI-606,<3000nM
DRAK2,SKI-606,>3000nM
DYRK1A,SKI-606,<3000nM
DYRK1B,SKI-606,>3000nM
DYRK2,SKI-606,>3000nM
EGFR,SKI-606,<3000nM
EGFR(E746-A750del),SKI-606,<3000nM
EGFR(G719C),SKI-606,<3000nM
EGFR(G719S),SKI-606,<3000nM
"EGFR(L747-E749del, A750P)",SKI-606,<3000nM
"EGFR(L747-S752del, P753S)",SKI-606,<3000nM
"EGFR(L747-T751del,Sins)",SKI-606,<3000nM
EGFR(L858R),SKI-606,<3000nM
"EGFR(L858R,T790M)",SKI-606,<3000nM
EGFR(L861Q),SKI-606,<3000nM
EGFR(S752-I759del),SKI-606,<3000nM
EGFR(T790M),SKI-606,<3000nM
EIF2AK1,SKI-606,>3000nM
EPHA1,SKI-606,<3000nM
EPHA2,SKI-606,<3000nM
EPHA3,SKI-606,<3000nM
EPHA4,SKI-606,<3000nM
EPHA5,SKI-606,<3000nM
EPHA6,SKI-606,<3000nM
EPHA7,SKI-606,<3000nM
EPHA8,SKI-606,<3000nM
EPHB1,SKI-606,<3000nM
EPHB2,SKI-606,<3000nM
EPHB3,SKI-606,>3000nM
EPHB4,SKI-606,<3000nM
EPHB6,SKI-606,<3000nM
ERBB2,SKI-606,<3000nM
ERBB3,SKI-606,<3000nM
ERBB4,SKI-606,<3000nM
ERK1,SKI-606,>3000nM
ERK2,SKI-606,>3000nM
ERK3,SKI-606,>3000nM
ERK4,SKI-606,>3000nM
ERK5,SKI-606,>3000nM
ERK8,SKI-606,<3000nM
ERN1,SKI-606,>3000nM
FAK,SKI-606,<3000nM
FER,SKI-606,<3000nM
FES,SKI-606,<3000nM
FGFR1,SKI-606,>3000nM
FGFR2,SKI-606,<3000nM
FGFR3,SKI-606,<3000nM
FGFR3(G697C),SKI-606,<3000nM
FGFR4,SKI-606,<3000nM
FGR,SKI-606,<3000nM
FLT1,SKI-606,<3000nM
FLT3,SKI-606,<3000nM
FLT3(D835H),SKI-606,<3000nM
FLT3(D835Y),SKI-606,<3000nM
FLT3(ITD),SKI-606,<3000nM
FLT3(K663Q),SKI-606,<3000nM
FLT3(N841I),SKI-606,<3000nM
FLT3(R834Q),SKI-606,<3000nM
FLT4,SKI-606,<3000nM
FRK,SKI-606,<3000nM
FYN,SKI-606,<3000nM
GAK,SKI-606,<3000nM
"GCN2(Kin.Dom.2,S808G)",SKI-606,>3000nM
GRK1,SKI-606,>3000nM
GRK4,SKI-606,>3000nM
GRK7,SKI-606,<3000nM
GSK3A,SKI-606,>3000nM
GSK3B,SKI-606,>3000nM
HCK,SKI-606,<3000nM
HIPK1,SKI-606,>3000nM
HIPK2,SKI-606,>3000nM
HIPK3,SKI-606,>3000nM
HIPK4,SKI-606,<3000nM
HPK1,SKI-606,<3000nM
HUNK,SKI-606,>3000nM
ICK,SKI-606,>3000nM
IGF1R,SKI-606,>3000nM
IKK-alpha,SKI-606,>3000nM
IKK-beta,SKI-606,>3000nM
IKK-epsilon,SKI-606,>3000nM
INSR,SKI-606,>3000nM
INSRR,SKI-606,>3000nM
IRAK1,SKI-606,<3000nM
IRAK3,SKI-606,<3000nM
IRAK4,SKI-606,<3000nM
ITK,SKI-606,<3000nM
JAK1(JH1domain-catalytic),SKI-606,<3000nM
JAK1(JH2domain-pseudokinase),SKI-606,<3000nM
JAK2(JH1domain-catalytic),SKI-606,<3000nM
JAK3(JH1domain-catalytic),SKI-606,<3000nM
JNK1,SKI-606,>3000nM
JNK2,SKI-606,<3000nM
JNK3,SKI-606,<3000nM
KIT,SKI-606,<3000nM
KIT(A829P),SKI-606,<3000nM
KIT(D816H),SKI-606,<3000nM
KIT(D816V),SKI-606,<3000nM
KIT(L576P),SKI-606,<3000nM
KIT(V559D),SKI-606,<3000nM
"KIT(V559D,T670I)",SKI-606,<3000nM
"KIT(V559D,V654A)",SKI-606,<3000nM
LATS1,SKI-606,>3000nM
LATS2,SKI-606,>3000nM
LCK,SKI-606,<3000nM
LIMK1,SKI-606,>3000nM
LIMK2,SKI-606,>3000nM
LKB1,SKI-606,>3000nM
LOK,SKI-606,<3000nM
LRRK2,SKI-606,>3000nM
LRRK2(G2019S),SKI-606,>3000nM
LTK,SKI-606,<3000nM
LYN,SKI-606,<3000nM
LZK,SKI-606,>3000nM
MAK,SKI-606,>3000nM
MAP3K1,SKI-606,>3000nM
MAP3K15,SKI-606,>3000nM
MAP3K2,SKI-606,<3000nM
MAP3K3,SKI-606,<3000nM
MAP3K4,SKI-606,>3000nM
MAP4K2,SKI-606,<3000nM
MAP4K3,SKI-606,<3000nM
MAP4K4,SKI-606,<3000nM
MAP4K5,SKI-606,<3000nM
MAPKAPK2,SKI-606,>3000nM
MAPKAPK5,SKI-606,>3000nM
MARK1,SKI-606,>3000nM
MARK2,SKI-606,>3000nM
MARK3,SKI-606,>3000nM
MARK4,SKI-606,>3000nM
MAST1,SKI-606,>3000nM
MEK1,SKI-606,<3000nM
MEK2,SKI-606,<3000nM
MEK3,SKI-606,>3000nM
MEK4,SKI-606,>3000nM
MEK5,SKI-606,<3000nM
MEK6,SKI-606,>3000nM
MELK,SKI-606,<3000nM
MERTK,SKI-606,<3000nM
MET,SKI-606,<3000nM
MET(M1250T),SKI-606,<3000nM
MET(Y1235D),SKI-606,<3000nM
MINK,SKI-606,<3000nM
MKK7,SKI-606,>3000nM
MKNK1,SKI-606,>3000nM
MKNK2,SKI-606,<3000nM
MLCK,SKI-606,>3000nM
MLK1,SKI-606,>3000nM
MLK2,SKI-606,>3000nM
MLK3,SKI-606,>3000nM
MRCKA,SKI-606,>3000nM
MRCKB,SKI-606,>3000nM
MST1,SKI-606,>3000nM
MST1R,SKI-606,<3000nM
MST2,SKI-606,<3000nM
MST3,SKI-606,>3000nM
MST4,SKI-606,>3000nM
MTOR,SKI-606,>3000nM
MUSK,SKI-606,>3000nM
MYLK,SKI-606,>3000nM
MYLK2,SKI-606,<3000nM
MYLK4,SKI-606,<3000nM
MYO3A,SKI-606,>3000nM
MYO3B,SKI-606,>3000nM
NDR1,SKI-606,>3000nM
NDR2,SKI-606,>3000nM
NEK1,SKI-606,>3000nM
NEK11,SKI-606,>3000nM
NEK2,SKI-606,>3000nM
NEK3,SKI-606,>3000nM
NEK4,SKI-606,>3000nM
NEK5,SKI-606,>3000nM
NEK6,SKI-606,>3000nM
NEK7,SKI-606,>3000nM
NEK9,SKI-606,>3000nM
NIM1,SKI-606,>3000nM
NLK,SKI-606,>3000nM
OSR1,SKI-606,>3000nM
p38-alpha,SKI-606,>3000nM
p38-beta,SKI-606,>3000nM
p38-delta,SKI-606,>3000nM
p38-gamma,SKI-606,>3000nM
PAK1,SKI-606,>3000nM
PAK2,SKI-606,>3000nM
PAK3,SKI-606,>3000nM
PAK4,SKI-606,>3000nM
PAK6,SKI-606,>3000nM
PAK7,SKI-606,>3000nM
PCTK1,SKI-606,>3000nM
PCTK2,SKI-606,>3000nM
PCTK3,SKI-606,>3000nM
PDGFRA,SKI-606,<3000nM
PDGFRB,SKI-606,<3000nM
PDPK1,SKI-606,>3000nM
PFCDPK1(P.falciparum),SKI-606,>3000nM
PFPK5(P.falciparum),SKI-606,>3000nM
PFTAIRE2,SKI-606,>3000nM
PFTK1,SKI-606,>3000nM
PHKG1,SKI-606,>3000nM
PHKG2,SKI-606,<3000nM
PIK3C2B,SKI-606,>3000nM
PIK3C2G,SKI-606,>3000nM
PIK3CA,SKI-606,>3000nM
PIK3CA(C420R),SKI-606,>3000nM
PIK3CA(E542K),SKI-606,>3000nM
PIK3CA(E545A),SKI-606,>3000nM
PIK3CA(E545K),SKI-606,>3000nM
PIK3CA(H1047L),SKI-606,>3000nM
PIK3CA(H1047Y),SKI-606,>3000nM
PIK3CA(I800L),SKI-606,>3000nM
PIK3CA(M1043I),SKI-606,>3000nM
PIK3CA(Q546K),SKI-606,>3000nM
PIK3CB,SKI-606,>3000nM
PIK3CD,SKI-606,>3000nM
PIK3CG,SKI-606,>3000nM
PIK4CB,SKI-606,>3000nM
PIM1,SKI-606,>3000nM
PIM2,SKI-606,>3000nM
PIM3,SKI-606,>3000nM
PIP5K1A,SKI-606,>3000nM
PIP5K1C,SKI-606,>3000nM
PIP5K2B,SKI-606,>3000nM
PIP5K2C,SKI-606,>3000nM
PKAC-alpha,SKI-606,>3000nM
PKAC-beta,SKI-606,>3000nM
PKMYT1,SKI-606,>3000nM
PKN1,SKI-606,>3000nM
PKN2,SKI-606,>3000nM
PKNB(M.tuberculosis),SKI-606,>3000nM
PLK1,SKI-606,>3000nM
PLK2,SKI-606,>3000nM
PLK3,SKI-606,>3000nM
PLK4,SKI-606,<3000nM
PRKCD,SKI-606,>3000nM
PRKCE,SKI-606,>3000nM
PRKCH,SKI-606,>3000nM
PRKCI,SKI-606,>3000nM
PRKCQ,SKI-606,>3000nM
PRKD1,SKI-606,>3000nM
PRKD2,SKI-606,>3000nM
PRKD3,SKI-606,<3000nM
PRKG1,SKI-606,>3000nM
PRKG2,SKI-606,>3000nM
PRKR,SKI-606,<3000nM
PRKX,SKI-606,>3000nM
PRP4,SKI-606,>3000nM
PYK2,SKI-606,<3000nM
QSK,SKI-606,>3000nM
RAF1,SKI-606,>3000nM
RET,SKI-606,<3000nM
RET(M918T),SKI-606,<3000nM
RET(V804L),SKI-606,<3000nM
RET(V804M),SKI-606,<3000nM
RIOK1,SKI-606,>3000nM
RIOK2,SKI-606,>3000nM
RIOK3,SKI-606,>3000nM
RIPK1,SKI-606,>3000nM
RIPK2,SKI-606,<3000nM
RIPK4,SKI-606,>3000nM
RIPK5,SKI-606,>3000nM
ROCK1,SKI-606,>3000nM
ROCK2,SKI-606,>3000nM
ROS1,SKI-606,>3000nM
RPS6KA4(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RPS6KA4(Kin.Dom.2-C-terminal),SKI-606,>3000nM
RPS6KA5(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RPS6KA5(Kin.Dom.2-C-terminal),SKI-606,>3000nM
RSK1(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RSK1(Kin.Dom.2-C-terminal),SKI-606,>3000nM
RSK2(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RSK3(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RSK3(Kin.Dom.2-C-terminal),SKI-606,>3000nM
RSK4(Kin.Dom.1-N-terminal),SKI-606,>3000nM
RSK4(Kin.Dom.2-C-terminal),SKI-606,>3000nM
S6K1,SKI-606,>3000nM
SBK1,SKI-606,>3000nM
SgK110,SKI-606,>3000nM
SGK3,SKI-606,>3000nM
SIK,SKI-606,<3000nM
SIK2,SKI-606,<3000nM
SLK,SKI-606,<3000nM
SNARK,SKI-606,<3000nM
SNRK,SKI-606,>3000nM
SRC,SKI-606,<3000nM
SRMS,SKI-606,<3000nM
SRPK1,SKI-606,>3000nM
SRPK2,SKI-606,>3000nM
SRPK3,SKI-606,>3000nM
STK16,SKI-606,<3000nM
STK33,SKI-606,<3000nM
STK35,SKI-606,<3000nM
STK36,SKI-606,>3000nM
STK39,SKI-606,>3000nM
SYK,SKI-606,>3000nM
TAK1,SKI-606,<3000nM
TAOK1,SKI-606,<3000nM
TAOK2,SKI-606,>3000nM
TAOK3,SKI-606,<3000nM
TBK1,SKI-606,>3000nM
TEC,SKI-606,<3000nM
TESK1,SKI-606,<3000nM
TGFBR1,SKI-606,<3000nM
TGFBR2,SKI-606,<3000nM
TIE1,SKI-606,<3000nM
TIE2,SKI-606,<3000nM
TLK1,SKI-606,>3000nM
TLK2,SKI-606,>3000nM
TNIK,SKI-606,<3000nM
TNK1,SKI-606,<3000nM
TNK2,SKI-606,<3000nM
TNNI3K,SKI-606,<3000nM
TRKA,SKI-606,<3000nM
TRKB,SKI-606,<3000nM
TRKC,SKI-606,<3000nM
TRPM6,SKI-606,>3000nM
TSSK1B,SKI-606,>3000nM
TTK,SKI-606,>3000nM
TXK,SKI-606,<3000nM
TYK2(JH1domain-catalytic),SKI-606,<3000nM
TYK2(JH2domain-pseudokinase),SKI-606,<3000nM
TYRO3,SKI-606,>3000nM
ULK1,SKI-606,>3000nM
ULK2,SKI-606,>3000nM
ULK3,SKI-606,<3000nM
VEGFR2,SKI-606,<3000nM
VRK2,SKI-606,>3000nM
WEE1,SKI-606,>3000nM
WEE2,SKI-606,>3000nM
YANK1,SKI-606,>3000nM
YANK2,SKI-606,>3000nM
YANK3,SKI-606,>3000nM
YES,SKI-606,<3000nM
YSK1,SKI-606,>3000nM
YSK4,SKI-606,<3000nM
ZAK,SKI-606,<3000nM
ZAP70,SKI-606,>3000nM
AAK1,Sorafenib,>3000nM
ABL1(E255K)-phosphorylated,Sorafenib,<3000nM
ABL1(F317I)-nonphosphorylated,Sorafenib,<3000nM
ABL1(F317I)-phosphorylated,Sorafenib,<3000nM
ABL1(F317L)-nonphosphorylated,Sorafenib,<3000nM
ABL1(F317L)-phosphorylated,Sorafenib,<3000nM
ABL1(H396P)-nonphosphorylated,Sorafenib,<3000nM
ABL1(H396P)-phosphorylated,Sorafenib,<3000nM
ABL1(M351T)-phosphorylated,Sorafenib,<3000nM
ABL1(Q252H)-nonphosphorylated,Sorafenib,<3000nM
ABL1(Q252H)-phosphorylated,Sorafenib,<3000nM
ABL1(T315I)-nonphosphorylated,Sorafenib,<3000nM
ABL1(T315I)-phosphorylated,Sorafenib,<3000nM
ABL1(Y253F)-phosphorylated,Sorafenib,<3000nM
ABL1-nonphosphorylated,Sorafenib,<3000nM
ABL1-phosphorylated,Sorafenib,<3000nM
ABL2,Sorafenib,<3000nM
ACVR1,Sorafenib,>3000nM
ACVR1B,Sorafenib,>3000nM
ACVR2A,Sorafenib,>3000nM
ACVR2B,Sorafenib,>3000nM
ACVRL1,Sorafenib,>3000nM
ADCK3,Sorafenib,>3000nM
ADCK4,Sorafenib,>3000nM
AKT1,Sorafenib,>3000nM
AKT2,Sorafenib,>3000nM
AKT3,Sorafenib,>3000nM
ALK,Sorafenib,<3000nM
AMPK-alpha1,Sorafenib,>3000nM
AMPK-alpha2,Sorafenib,>3000nM
ANKK1,Sorafenib,>3000nM
ARK5,Sorafenib,>3000nM
ASK1,Sorafenib,>3000nM
ASK2,Sorafenib,>3000nM
AURKA,Sorafenib,>3000nM
AURKB,Sorafenib,>3000nM
AURKC,Sorafenib,<3000nM
AXL,Sorafenib,<3000nM
BIKE,Sorafenib,>3000nM
BLK,Sorafenib,<3000nM
BMPR1A,Sorafenib,>3000nM
BMPR1B,Sorafenib,>3000nM
BMPR2,Sorafenib,>3000nM
BMX,Sorafenib,>3000nM
BRAF,Sorafenib,<3000nM
BRAF(V600E),Sorafenib,<3000nM
BRK,Sorafenib,>3000nM
BRSK1,Sorafenib,>3000nM
BRSK2,Sorafenib,>3000nM
BTK,Sorafenib,>3000nM
CAMK1,Sorafenib,>3000nM
CAMK1D,Sorafenib,>3000nM
CAMK1G,Sorafenib,>3000nM
CAMK2A,Sorafenib,>3000nM
CAMK2B,Sorafenib,>3000nM
CAMK2D,Sorafenib,>3000nM
CAMK2G,Sorafenib,>3000nM
CAMK4,Sorafenib,>3000nM
CAMKK1,Sorafenib,>3000nM
CAMKK2,Sorafenib,>3000nM
CASK,Sorafenib,>3000nM
CDC2L1,Sorafenib,>3000nM
CDC2L2,Sorafenib,>3000nM
CDC2L5,Sorafenib,>3000nM
CDK11,Sorafenib,>3000nM
CDK2,Sorafenib,>3000nM
CDK3,Sorafenib,>3000nM
CDK4-cyclinD1,Sorafenib,>3000nM
CDK4-cyclinD3,Sorafenib,>3000nM
